|------
|NOME|CNPJ|SITE|EMAIL|DDD TELEFONE|TELEFONE|DDD CELULAR|CELULAR
|Contabilidade Damião |59984252000145|NULL|damiao.org@uol.com.br|11|45146969|NULL|NULL
|PENA DE OURO CONTABILIDADE E ASSESSORIA EMPRESARIAL|64619513000168|NULL|arthur@penadeouro.com.br|11|20901029|NULL|NULL
|ECOLOGY WORLD COMERCIO DE BOLSAS LTDA - ME|11743864000110|NULL|eduardo@ecologyworld.com.br|11|22074100|NULL|NULL
|IARA DE FREITAS MIRANDA  ME|03991499000134|NULL|fiscal@grottacontabil.com.br|11|32215437|NULL|NULL
|MJP METALURGICA E ACESSORIOS TEXTEIS LTDA - ME|05542078000151|NULL|contato@mjpentes.com.br|11|23411957|NULL|NULL
|Orbital Sistemas Ltda - ME|03068430000133|NULL|teste@orbitalsistemas.com.br|NULL|NULL|NULL|NULL
|ANA MARIA ALVAREZ PATINO ME|15759174000100|NULL|fiscal@grottacontabil.com|NULL|NULL|NULL|NULL
| ACONEEW ESCOVAS INDUSTRIAIS LTDA - EPP|54997648000103|NULL|aconeew@terra.com.br|11|22933186|NULL|NULL
|WILSON INDUSTRIA E COMERCIO DE ARTEFATOS  EM COURO LTDA|02144436000180|NULL|wilson@wilsoncouros.com.br|NULL|NULL|NULL|NULL
|FENIX CONTABILIDADE|00581979000139|NULL|vanessa@fenix.cnt.br|11|22149080|NULL|NULL
|ALMA GEEK COMERCIO ELETRONICO LTDA - ME|16613356000130|NULL|luiz@almageek.com.br|11|27171701|NULL|NULL
|Parlock Indústria e Comércio Ltda|60763893000159|NULL|gisele@parlock.com.br|11|39094467|NULL|NULL
|Punch Ind. Com. Mat. Esportivos Ltda EPP|04995044000150|NULL|guilherme@punchsports.com.br|NULL|NULL|NULL|NULL
|Prima Stampa Grafica Ltda - Me|07188092000124|NULL|primastampa@terra.com.br|NULL|NULL|NULL|NULL
|Prophyto Comercio e Serviços Ltda - Me|07118820000121|NULL|antonia@vignabrasil.com.br|NULL|NULL|NULL|NULL
|Rogama Industria e Comercio Ltda|90821554000142|NULL|erp@rogama.com.br|NULL|NULL|NULL|NULL
|Republic Vix Comercio Exterior Ltda|07170062000190|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Stylo Comercio de Ferramentas Ltda - EPP|00510523000188|NULL|euclides@styloferramentas.com.br|NULL|NULL|NULL|NULL
|Sol Comercio Distrib. e Representação Ltda|58069956000120|NULL|denise@solcomercio.com.br|NULL|NULL|NULL|NULL
|Techcd Informatica Comercio e Serviços Ltda|03520018000102|NULL|osvana@techcd.com.br|NULL|NULL|NULL|NULL
|Util Kiko Industria e Comercio Ltda|53069498000105|NULL|vanete@utilkiko.com.br|NULL|NULL|NULL|NULL
|Blanc Italina Bijuterias Ltda Me|07858754000126|NULL|blanc.italina@yahoo.com.br|NULL|NULL|NULL|NULL
|Best Bag Com. de Bolsas e Aces. Ltda - EPP|13563043000127|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Chenson Comercio Exterior Ltda|65514184000153|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Data Store Informatica e Serviços Ltda ME|09081526000118|NULL|arnaldo@techcd.com.br|NULL|NULL|NULL|NULL
|Eletrosil Industria Metalurgica Ltda|60848058000111|NULL|camila@eletrosil.com.br|NULL|NULL|NULL|NULL
|Eletrosil Distribuição e Comercio Ltda EPP|01332088000101|NULL|camila@eletrosil.com.br|NULL|NULL|NULL|NULL
|Fight Ind. e Com. de Mat. Esportivos Ltda EPP|11205727000121|NULL|guilherme@punchsports.com.br|NULL|NULL|NULL|NULL
|Imporsider Comercial Repres. Ltda EPP|96573175000167|NULL|imporsider@uol.com.br|NULL|NULL|NULL|NULL
|Ilep Ind. de Lam. Especiais Palmieiro Ltda EPP|52181500000170|NULL|comercial@lapetex.com.br|NULL|NULL|NULL|NULL
|Logitex Distribuição e Logistica Ltda|12226495000150|NULL|industria.diai@gmail.com|NULL|NULL|NULL|NULL
|Multiquim Ind. Com. Imp. e Exp. Ltda EPP|54446026000197|NULL|multiquim@multiquim.com.br|NULL|NULL|NULL|NULL
|Monpar Ind. e Comercio de Auto Peças Ltda|68073600000113|NULL|luciene@monpar.com.br|NULL|NULL|NULL|NULL
|Midia Center Inf. e Serviços Ltda ME|09081524000129|NULL|arnaldo@techcd.com.br|NULL|NULL|NULL|NULL
|Mundo Animal Lab. Vet. Ltda|54844774000128|NULL|logistica@mundoanimal.vet.br|NULL|NULL|NULL|NULL
|ALTHERA PVC LTDA EPP|14893727000150|NULL|andre@althera.com.br|11|23389190|NULL|NULL
|ACMW Indústria e Comércio Ltda|61052940000119|NULL|ale.fonseca@progressocontabil.com.br|11|20658180|NULL|NULL
|CARLOS BENTO LISBOA C.B ELETROELETRONICOS EIRELI|16513422000109|NULL|dp.pessoal@consultivecontabil.com.br|NULL|NULL|NULL|NULL
|CAMILLA ZAMARCO DE SOUZA - ME|05934201000180|NULL|otica.camilla@uol.com.br; valteclides@gmail.com|NULL|NULL|NULL|NULL
|APL DIVISORIAS, FORROS E PERFIS LTDA - ME|15359021000175|NULL|financeiro@aplitecdivisorias.com.br|NULL|NULL|NULL|NULL
|NOVA BANDEIRA Produções Editoriais Ltda. EPP|03091904000168|NULL|novabandeira@novabandeira.com|11|34731286|NULL|NULL
|JPAZ Acabamentos Gráficos Ltda. - ME|14465151000120|NULL|jpaz@progressocontabil.com.br|NULL|NULL|NULL|NULL
|RUFINO EMPREITEIRA DE ELETRICA E HIDRAULICA SS LTDA ME |02624917000192|NULL|rufino.empreiteira@gmail.com|11|47476157|NULL|NULL
|REFISCO REVISORA FISCO CONTÁBIL S/C |43348341000165|NULL|refisco@uol.com.br|11|38854952|NULL|NULL
|CONSTAR CONTABILIDADE LTDA|14156670000106|NULL|ir2008@terra.com.br|11|56622493|NULL|NULL
|Maian Importação e Exportação de Produtos Quimicos LTD - |08704392000181|NULL|info@maian.com.br|NULL|NULL|NULL|NULL
|Maian Imp. e Exp. de Prod. Quim.  LTDA -  ITAJAI|08704392000262|NULL|info@maian.com.br|NULL|NULL|NULL|NULL
|Maian Imp. e Exp. de Prod. Quim.  LTDA -  ITAPEVI|08704392000343|NULL|info@maian.com.br|NULL|NULL|NULL|NULL
|Multiquim Ind. Com. Imp. e EXP LTDA FILIAL|54446026000278|NULL|multiquim@multiquim.com.br|NULL|NULL|NULL|NULL
|Libano Artefatos de Couro LTDA|02144804000190|NULL|libano@revisaocontabil.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. Ltda Loja02|04457480000175|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. Ltda Loja04|00224884000168|NULL| sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com de Bolsas e Acess. Ltda Loja05|05804977000185|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. LTDA Loja09|00224884000320|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. LTDA Loja10|05766814000155|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. LTDA Loja11|00224884000249|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. LTDA Loja13|00224884000400|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. LTDA Loja16|04457480000256|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. LTDA Loja17|05766814000236|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. LTDA Loja18|05766814000317|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. LTDA Loja19|04457480000337|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. LTDA Loja20|15204966000118|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|J Waltson Com. de Bolsas e Acess. LTDA Loja21|15667433000172|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Paty Artefatos de Couro Ltda Loja06|01937641000130|NULL| sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Paty Artefatos de Couro Ltda Loja08|01937641000210|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Paty Artefatos de Couro Ltda Loja15|01937641000482|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Rogama Industria e Comercio Ltda Filial|90821554000304|NULL|erp@rogama.com.br|NULL|NULL|NULL|NULL
|Mundo Animal Laboratorio Vet. Ltda Filial |54844774000209|NULL| logistica@mundoanimal.vet.br|NULL|NULL|NULL|NULL
|Mundo Animal Laboratorio Vet. Ltda Filial01|54844774000390|NULL|logistica@mundoanimal.vet.br|NULL|NULL|NULL|NULL
|Devintex Cosmeticos Ltda Matriz|01773518000120|NULL| faturamentodev@salonline.com.br|NULL|NULL|NULL|NULL
|Devintex Cosmeticos Ltda Filial|01773518000201|NULL| faturamentodev@salonline.com.br|NULL|NULL|NULL|NULL
|Libano Artefatos de Couro Ltda Filial|02144804000270|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Comercial Paulista S. B Campo Ltda Matriz|62841077000141|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Comercial Paulista S. B Campo Ltda Filial|62841077000303|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Comercial Paulista S. B. Ltda Filial01|62841077000222|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Catherine-Eos Moda e Acess. Ltda Filial|08976403000263|NULL|silvair@bolsaspallas.com.br|NULL|NULL|NULL|NULL
|WCA COMERCIO DE VEICULOS LTDA ME|62569249000170|NULL|w8veiculos@terra.com.br|11|26062044|NULL|NULL
| Catherine-Eos Moda e Acess. Ltda Matriz|08976403000182|NULL| silvair@bolsaspallas.com.br|NULL|NULL|NULL|NULL
|Chenson Comercio Exterior Ltda Filial|65514184000234|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Rubens Orlando de Carvalho Junior ME|09674702000125|NULL|rubenscarvalhojr@hotmail.com|11|97481973|NULL|NULL
|teste|14737737000104|NULL|h@h.com.br|NULL|NULL|NULL|NULL
|EDI FOGASSI COMERCIO DE ROUPAS LTDA-ME|11380741000161|NULL|edifogassi@hotmail.com|NULL|NULL|NULL|NULL
|ERICK A TUDISCO CONFECCOES|14617074000186|NULL|erick@constarcontabil.com.br|11|23731207|NULL|NULL
|Paty Artefatos de Couro Ltda- Loja14|01937641000300|NULL|sandro@chenson.com.br|NULL|NULL|NULL|NULL
|Contabilidade Teste|19843885000119|NULLresa.teste@nfe.com.br|NULL|NULL|NULL|NULL
|Marcos Ltda|35173599000140|NULL|marcos@dpeg.com.br|NULL|NULL|NULL|NULL
| LUIZ JOSE ANTONIO DA COSTA - ME|07455267000112|NULL|roalepi@gmail.com|NULL|NULL|NULL|NULL
|GRAU CAR SERVIÇOS AUTOMATIVOS LTDA ME|14300581000191|NULL|oficina@graucar.com.br|11|36853232|NULL|NULL
|AGRODOURADOS COMERCIO DE PRODUTOS AGROPECUARIOS LTDA ME|09181007000121|NULL|testemg@nfe.com.br|NULL|NULL|NULL|NULL
|LA BERBELLI COMERCIO E SERVICOS LTDA - ME|02834453000149|NULL|la_berbelli@ig.com.br|NULL|NULL|NULL|NULL
|IRENE VENANCIO DA SILVA 08724828807|15919754000117|NULL|marcia@personalgift.com.br|NULL|NULL|NULL|NULL
|Macedo|64514276000170|NULL|ingrid@nfe.com.br|NULL|NULL|NULL|NULL
|SAMDEL MOVEIS E DECORACOES LTDA - EPP|53610259000110|NULL|financeiro@sandeldesign.com.br|11|41225018|NULL|NULL
|AGGFISCAL|06814341000187|NULL|contato@aggfiscal.com.br|NULL|NULL|NULL|NULL
| MARVEL CONTABILIDADE SOCIEDADE SIMPLES LTDA ME |14554999000125|NULL|vania@contmarvel.com.br|11|20370751|NULL|NULL
|REDETRUCK LTDA ME|04259807000102|NULL|sac_radical@terra.com.br|11|29443479|NULL|NULL
|REAL VIDA COMERCIAL E INDUSTRIAL LTDA ME|54646955000140|NULL|vania@contmarvel.com.br|11|25844443|NULL|NULL
|INOVA SERVICOS ORGANIZADOS LTDA ME|66613951000144|NULL|contato@inovaservicos.com.br|11|22316943|NULL|NULL
|FDS CONTABILIDADE|17344065000157|NULL|fsantos11@bol.com.br|NULL|NULL|NULL|NULL
|PELUSO ASSOCIADOS|03310516000120|NULL|departamentofiscal@peluso.com.br|11|37877400|NULL|NULL
|JOÃO SALVADOR CANNIZARO ME|07071248000192|NULL|seletty@terra.com.br|11|36034630|NULL|NULL
|CONTAR MAX|15113820000167|NULL|escritacontar@hotmail.com|NULL|NULL|NULL|NULL
|ARQTEC REVEST METAL E SERV LTDA|02909288000147|NULL|notafiscal@arqtec.net|11|20617400|NULL|NULL
|EM FOCO PROJETOS E INSTALACOES DE PAINEIS LTDA - EPP|05264292000193|NULL|emfoco@nfe.com.br|NULL|NULL|NULL|NULL
|ACB BARROS|07437715000155|NULL|nfe.contabilidade@acbbarros.com.br|NULL|NULL|NULL|NULL
|LUIS DIOVANI CONTABILIDADE ME|09473886000165|NULL|contato@contabilidadecapital.com.br|NULL|NULL|NULL|NULL
|CONTABIL PRESIDENTE LTDA - EPP |12584083000192|NULL|presidente@contabilpresidente.com.br|11|55833634|NULL|NULL
|SEMAC ASSESSORIA CONTABIL LTDA - ME |00092594000108|NULL|semacont@uol.com.br|NULL|NULL|NULL|NULL
|COAT|05830634000195|NULL|coatcont@terra.com.br|NULL|NULL|NULL|NULL
|PERSON CONSULTORIA E CONTABILIDADE LTDA.|03141332000184|NULL|fiscal@personcon.com|NULL|NULL|NULL|NULL
ORIUM NOSTRUM COM. IMP. E EXP. DE ALIMENTOS E BEBIDAS LTD|11689443000158|NULL|marcio.crippa@emporium-nostrum.com.br|11|25973535|NULL|NULL
|Cayro|00596319000121|NULL|sheila_oliveirassilva@yahoo.com|11|38515619|NULL|NULL
|M 10 MULTIMARCAS LTDA|10736885000145|NULL|m10@dirienzo.com.br|NULL|NULL|NULL|NULL
|Vulpo On Line Roupas e Acessórios Eireli ME|16673422000168|NULL|olimpio.prando@gmail.com|11|63133634|NULL|NULL
|MENDEL'S SERVIÇOS AUTOMOTIVOS LTDA - ME|45593688000107|NULL|mendelsamortecedores@hotmail.com|11|38515350|NULL|NULL
|CONCENTRA AUDITORIA E CONTABILIDADE LTDA ME |04790249000107|NULL|concentracnfe@gmail.com|NULL|NULL|NULL|NULL
|TESTE|73502195000141|NULL|mauricio1@sbcorporate.com.br|11|NULL|NULL|NULL
|MILOVIC COM IMP E EXPORTADORA LTDA|12340673000170|NULL|tecnico@peluso.com.br|11|37877400|NULL|NULL
|SBCOACHING CORPORATE CONSULTORIA EM PERFORMANCE LTDA|11799953000188|NULL|jessica@sbcoaching.com.br|11|37755329|NULL|NULL
|CONTIFARMA ASSESSORIA CONTABIL E FISCAL LTDA - ME|11682562000189|NULL|fiscal@contfarma.com.br|NULL|NULL|NULL|NULL
|Teste El test |61146320000149|NULL|clips@clips.com.br|11|123456|NULL|NULL
|RENATO HENRIQUE FERREIRA PINTO DE LIMA|07430154000162|NULL|renato@dirienzo.com.br|NULL|NULL|NULL|NULL
|IBS4 - TRANSPORTES E REMOCOES LTDA ME|17210732000109|NULL|ismaelbatistadasilva@hotmail.com|11|NULL|NULL|NULL
|sergio dos santos araujo eletronicos |17043438000150|NULL|staff@staffeletronica.com.br|11|56119470|NULL|NULL
| DELFINO ESCRITORIO CONTABIL SOCIEDADE SIMPLES LTDA ME |02108830000162|NULL|escritadelfino@gmail.com|NULL|NULL|NULL|NULL
|LKO-MATERIAIS PARA CONSTRUÇÃO EIRELI|12706663000105|NULL|vendaslko@gmail.com|11|27829267|NULL|NULL
|PIONEER BALLOON BRASIL LTDA ME|04032174000197|NULL|itamars@pioneerballoon.com|11|45964555|NULL|NULL
|VISAO NOBRE CONTABILIDADE|03705872000143|NULL|visaonobre@dpeg.com.br|NULL|NULL|NULL|NULL
|BARALDI ASSESSORIA|05147181000105|NULL|fiscal3@baraldiassessoria.com.br|11|41232818|NULL|NULL
|METAS MANUTENCAO PATRIMONIAL LTDA - ME|04169403000110|NULL|metasmanutencao@ig.com.br|11|41812302|NULL|NULL
|Elus Serviços de Instrumentação Ltda- Me|08933911000183|NULL|natane@fenix.cnt.br|11|22149069|NULL|NULL
|LISLEY CECILIA DE VALENÇA SILVA ME|07256550000115|NULL|drogarialisley.nfe@bol.com.br|11|23329282|NULL|NULL
|Gold Buyers|13074008000144|NULL|nf-e@goldbuyers.com|NULL|NULL|NULL|NULL
|Tecnofis Contabilidade e Planejamento SC LTDA|43193424000122|NULL|tecnofis@tecnofis.com.br|NULL|NULL|NULL|NULL
|IMPRESSORA VIRTUAL SERVIÇOS E CÓPIAS S/C LTDA - ME|05270057000124|NULL|tesourolaser@uol.com.br|11|32935555|NULL|NULL
|ATG COMERCIO E IMPORTAÇÃO DE PRODUTOS OTICOS E EQUIPAMENTOS |16676563000134|NULL|adm1@atgimport.com|11|43238733|NULL|NULL
|CORBATEX CORDAS E BARBANTES LTDA|56073984000195|NULL|corbatex@corbatex.com.br|11|25243463|NULL|NULL
|ANT CONFECCOES COMERCIO E INDUSTRIA LTDA EPP|62081930000174|NULL|ant.conf@uol.com.br|11|38622857|NULL|NULL
|MACHINE IMPORT.LOC.COM.EQUIPS.LTDA.|65469967000162|NULL|dosadoresmachine@terra.com.br|11|41986511|NULL|NULL
|ENIHCAM COMERCIAL E INDUSTRIAL LTDA|04979706000106|NULL|dosadoresmachine@terra.com.br|11|32270066|NULL|NULL
|BIZ  COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA|08404981000144|NULL|dosadoresmachine@terra.com.br|11|99414810|NULL|NULL
|PROJETO ENVIDRACAMENTOS COMERCIO E SERVICOS LTDA-EPP|12514267000186|NULL|nfe@projetoenvidracamentos.com.br|11|23862700|NULL|NULL
| CONTAL CONTABILIDADE ABAETE LTDA - ME|52839511000103|NULL|contal@contalabaete.com.br|11|26935141|NULL|NULL
|R V J COMERCIO DE MATERIAIS PARA CONSTRUCAO LTDA - ME|62952312000152|NULL|rvjtelhasleste@nfe.com.br|NULL|NULL|NULL|NULL
|AUGUSTINHO PEREIRA DA SILVA - ME|09607159000143|NULL|avdoisferroeaco@hotmail.com|11|25115361|NULL|NULL
|MP2 MULTIMARCAS VEICULOS EIRELI|17321014000100|NULL|mp2@dirienzo.com.br|NULL|NULL|NULL|NULL
|SOUND ADVICE COMERCIO DE EQUIP ELETR E AUTOMAÇÃO LTDA EPP|04125906000193|NULL|sound@dirienzo.com.br|NULL|NULL|NULL|NULL
|Manoel Vitalino de Amorim ME|00453190000100|NULL|tecmatpoa@hotmail.com|11|46361847|NULL|NULL
|MAKAIS ARTE EM CONFECCOES LTDA - ME|01899144000194|NULL|rpiva01@hotmail.com|NULL|NULL|NULL|NULL
|FABIO DOS REIS JL BICO DE AR ME|16403692000159|NULL|jl.bicosdear@hotmail.com|11|46478643|NULL|NULL
|MARIA DE LOURDES SOARES COSTURAS ME|01145187000184|NULL|vania@contmarvel.com.br|11|20370751|NULL|NULL
|TPMAX COMERCIO E INDUSTRIA LTDA EPP|03252257000129|NULL|telma@utilkiko.com.br|11|20434055|NULL|NULL
|N.L. PASTAS LTDA ME|08270819000180|NULL|administracao@nlpastas.com.br|11|55884333|NULL|NULL
|EASY INFORMARTICA LTDA ME|08075653000141|NULL|newvision@newvisioninfo.com.br|11|29467824|NULL|NULL
|MAZE SKATE SHOP COM DE ROUPAS LTDA -ME|07719288000106|NULL|tecnico@peluso.com.br|11|30615759|NULL|NULL
|MAZE SKATE SHOP COMERCIO DE ROUPAS LTDA-EPP|07719288000360|NULL|tecnico@peluso.com.br|11|30615759|NULL|NULL
|MAZE SKATE SHOP COMERCIO DE ROUPAS LTDA - EPP|07719288000289|NULL|tecnico@peluso.com.br|11|30615759|NULL|NULL
|MAZE SKATE SHOP COMÉRCIO DE ROUPAS LTDA-EPP|07719288000440|NULL|tecnico@peluso.com.br|11|30615759|NULL|NULL
|OTICA RODRIGUES LTDA|10798307000133|NULL|otica.rodrigues@ig.com.br|11|41888093|NULL|NULL
|X2 INFORMATICA LTDA ME|11231429000106|NULL|x2it@hotmail.com|11|97307287|NULL|NULL
|ADRIANA FRANCONERI TRANSPORTES EM GERAL LTDA - ME|12967655000112|NULL|marcia@oficinasign.com.br|NULL|NULL|NULL|NULL
|SAMARINA COMERCIO DE LIVROS LTDA - ME |08597362000113|NULL|camila@centroeducacionaltaboao.com.br|11|43613626|NULL|NULL
|GREEN RIVER COM. DE ALIM. E BEB. LTDA|16951141000120|NULL|greenriver_metropole@hotmail.com|11|91835563|NULL|NULL
|GUSMOES ASSESSORIA ADMINISTRATIVA LTDA - ME|08288878000186|NULL|fiscal@gusmoesassessoria.com.br|NULL|NULL|NULL|NULL
|CENTRO EDUCACIONAL TABOAO LTDA - EPP |01799387000150|NULL|camila@centroeducacionaltaboao.com.br|11|41780502|NULL|NULL
|RECANTO INFANTIL PEDRITA LTDA - ME|55056337000102|NULL|camila@centroeducacionaltaboao.com.br|11|41780502|NULL|NULL
| FBE ELETRONICA IMPORTACAO E COMERCIO LTDA - ME|01473458000120|NULL|fbeletronica@uol.com.br|NULL|NULL|NULL|NULL
|RZ COMÉRCIO DE CALÇADOS E ACESSORIOS LTDA|11406262000177|NULL|tecnico@peluso.com.br|11|23661226|NULL|NULL
|AGUA LEVE DISTRIBUIDORA DE AGUAS LTDA|48058309000169|NULL|tecnico@peluso.com|111|44763962|NULL|NULL
RESA BRASILEIRA DE REFEIÇÕES LTDA|65924011000103|NULL|tecnico@peluso.com.br|11|37887740|NULL|NULL
|MATRIZES FER INJEÇÃO IND E COMERCIO LTDA|71912992000171|NULL|tecnico@peluso.com.br|11|37877400|NULL|NULL
|FRANÇA &amp; FRANÇA COMERCIO DE COLCHOES E ACESSORIOS LTDA|08930502000123|NULL|tecnico@peluso.com.br|11|37877400|NULL|NULL
|FORTE RESGATE SOS E AUTO SERVS LTDA-ME|10626119000128|NULL|tecnico@peluso.com.br|11|37877400|NULL|NULL
|D S COMÉRCIO DE CALÇADOS E ACESSORIOS LTDA-EPP|11273043000167|NULL|tecnico@peluso.com.br|11|22681226|NULL|NULL
|WEB SPORTS LTDA|04003995000103|NULL|tecnico@peluso.com.br|11|37877400|NULL|NULL
|ELETROTEMPERA TRATAMENTO TERMICO LTDA|51141141000165|NULL|compras.eletrotempera@gmail.com|11|27645800|NULL|NULL
|MACROEVENTOS DO BRASIL LTDA|06033973000103|NULL|tecnico@peluso.com.br|11|37877400|NULL|NULL
|MULTIEVENTOS DO BRASIL PROJ CULT LTDA|07327326000177|NULL|tecnico@peluso.com.br|11|37877400|NULL|NULL
|FIDEBRAS COMERCIAL E CONSULTORIA LTDA - ME|05933104000172|NULL|augustomhk@hotmail.com|11|33941956|NULL|NULL
|FOX TRATAMENTOS TERMICOS LTDA EPP|08575845000117|NULL|fiscal.eletrotempera@gmail.com|11|24645820|NULL|NULL
|TRUCKSELL VEICULOS E EQUIPAMENTOS LTDA |06082644000152|NULL|alexandre.azevedo@trucksell.com.br|11|78858334|NULL|NULL
|ESEG EQUIPAMENTOS, SEGURANÇA E SAÚDE OCUPACIONAL LTDA ME|10687516000100|NULL|segmed@segmedseguranca.com.br|11|41233020|NULL|NULL
|CINEMA EQUIP SOUTH A. MANUT. EQUIP LTDA|13464247000100|NULL|dluft@cinemaequip.com|11|41232818|NULL|NULL
|ARM AUTO-REPARO DE MOTORES E SERVICOS LTDA - EPP|05931024000188|NULL|ofarm@uol.com.br|NULL|NULL|NULL|NULL
|PAOLA P G ARROYO CUTELARIA|11603630000177|NULL|linda_inox@yahoo.com.br|11|44444140|NULL|NULL
|OSIO MODAS LTDA ME |15604115000162|NULL|lea.happy@hotmail.com|11|43272178|NULL|NULL
|ELUS SERVICOS TECNICOS LTDA - EPP|12514837000138|NULL|mari@elusinstrumentacao.com.br|11|22149069|NULL|NULL
|NOVA AMBI SERVIÇOS ANALITICOS LTDA|08011507000152|NULL|financeiro@novaambi.com.br|11|41232818|NULL|NULL
|WLV CONFECCOES CASEADOS E BOTOES LTDA ME     |03792056000114|NULL|fiscal@grottacontabil.com.br|NULL|NULL|NULL|NULL
|Macatex Indústria e Comércio de Cosméticos Ltda EPP|17329516000187|NULL|fiscal@revisaocontabil.com.br|11|21395600|NULL|NULL
|Revisão Contabilidade e Assessoria Fiscal Ltda.|52641156000155|NULL|fiscal@revisaocontabil.com.br|11|21395600|NULL|NULL
|OTAVIO YARID DE ALBUQUERQUE CAVALCANTI - ME|13122157000131|NULL|otavio@novaambi.com.br|11|41232818|NULL|NULL
|ADIMPLAN POLTRONAS INDUSTRIA E COMERCIO LTDA ME|08830520000133|NULL|shoppinggoldensa@yahoo.com.br|11|41232818|NULL|NULL
|CONFECÇÕES B.C LTDA |13052037000105|NULL|alex@contalabaete.com.br|11|26923950|NULL|NULL
|LONG BEACH CENTRO DE IDIOMAS LTDA|00986114000152|NULL|praiagrande@cna.com.br|11|41232818|NULL|NULL
|GUIFT CONFECCAO LTDA-EPP|00213122000166|NULL|renata@contalabaete.com.br|11|32225272|NULL|NULL
|MARLENE MORAES DE SOUSA COM DE CARROCERIAS EPP|16535048000134|NULL|continentalcarrocerias@yahoo.com.br|11|24093091|NULL|NULL
|WILLIAM CHAVES DE JESUS COMPONENTES AUTOMOTIVOS - ME|17289444000191|NULL|marcia@wsilvaembalagens.com.br|11|55655178|NULL|NULL
|PENHA TESTE|66715293000100|NULL|contador@penha.com.br|NULL|NULL|NULL|NULL
|NEO CAPAS CONFECCOES LTDA ME |00801686000110|NULL|vendas@neocapas.com.br|11|NULL|NULL|NULL
|ALMEIDA PRADO EVENTOS E PRODUÇÕES ARTIST. LTDA-ME|00005957000120|NULL|elen@pescaventura.com.br|11|37312305|NULL|NULL
|PAULO HENRIQUE DA SILVA ARRUDA - ME|17209914000160|NULL|gemp@gempassessoria.com.br|NULL|NULL|NULL|NULL
|STILLOSPUMA INDUSTRIA E COMERCIO DE COLCHOES LTDA - EPP|04323810000130|NULL|colchoes@stillospuma.com.br|NULL|NULL|NULL|NULL
|CPLUXE  - Comercio de Perfumes e Cosméticos Ltda|16752767000107|NULL|katia.henrique@polimaia.com.br|19|37567940|NULL|NULL
|MAXCOLDO REFRIGERAÇÃO E CONDICIONADORES DE AR LTDA ME|14522797000100|NULL|maxcold_@hotmail.com|NULL|NULL|NULL|NULL
|PRACA DOS AMORES MORUMBI LTDA - EPP|04104898000107|NULL|chalezinho@nfe.com.br|11|35019322|NULL|NULL
|LUJO RENOVADORA DE CABECOTES LTDA - ME|68910280000109|NULL|danfe@retificalujo.com.br|11|27475677|NULL|NULL
|VIDRACARIA IPE LTDA - ME|07382846000182|NULL|atendimento@vidracariaype.com.br|NULL|NULL|NULL|NULL
|CRISTIANO S. GOMES CONFECCOES - ME|17266018000132|NULL|cristiano@grottacontabil.com.br|11|33615433|NULL|NULL
|INTERFER INDUSTRIA E COMERCIO LTDA - ME |67603746000160|NULL|interferdiadema@uol.com.br|11|40481600|NULL|NULL
|Maria Paula Ladeia de Carvalho Ribas - ME|05592375000101|NULL|fiscal1@contabilpresidente.com.br|11|55833634|NULL|NULL
|Interformas Comercio Formas Madeiras Reflorestadas LTDA - ME|11523716000190|NULL|fiscal1@contabilpresidente.com.br|11|55833634|NULL|NULL
